trade_id,symbol,signal_date,direction,probability,intended_entry,actual_entry,entry_execution_type,target,stop,entry_date,exit_date,exit_price,quantity,position_value,risk_amount,gross_pnl,slippage_cost,transaction_cost,net_pnl,pnl,costs,return_pct,bars_in_position,status,portfolio_equity_before
1138,ACC,2022-03-08T00:00:00,LONG,0.6206368060207926,1962.0999755859375,1962.0999755859375,NORMAL,2020.9629748535158,1903.2369763183592,2022-03-09T00:00:00,2022-03-11T00:00:00,2050.0,55,107915.49865722656,3237.464959716806,4834.5013427734375,0.0,376.3796182567749,4458.121724516663,4458.121724516663,376.3796182567749,4.131122758073012,0,EXECUTED,1186465.12764636
4713,ADANIPOWER,2022-03-04T00:00:00,LONG,0.5285717681944984,23.68000030517578,23.68000030517578,NORMAL,24.390400314331057,23.23150074005127,2022-03-08T00:00:00,2022-03-11T00:00:00,25.0,4902,116079.36149597168,2198.5448682403517,6470.63850402832,0.0,406.92661099427033,6063.71189303405,6063.71189303405,406.92661099427033,5.223763996362505,0,EXECUTED,1186465.12764636
5440,AMBUJACEM,2022-03-02T00:00:00,LONG,0.6934639371127572,300.0,300.0,NORMAL,309.0,295.02549407958986,2022-03-10T00:00:00,2022-03-11T00:00:00,295.02549407958986,396,118800.0,1969.9043444824147,-1969.9043444824147,0.0,402.43900513850133,-2372.343349620916,-2372.343349620916,402.43900513850133,-1.9969220114654174,0,EXECUTED,1186465.12764636
9411,ASTRAL,2022-03-08T00:00:00,LONG,0.6505367801055008,1374.1875,1374.1875,NORMAL,1415.413125,1332.961875,2022-03-09T00:00:00,2022-03-11T00:00:00,1415.413125,85,116805.9375,3504.178125000003,3504.178125000003,0.0,404.56542414093747,3099.6127008590656,3099.6127008590656,404.56542414093747,2.6536431000000027,0,EXECUTED,1186465.12764636
11382,AXISBANK,2022-03-04T00:00:00,LONG,0.5354449680897237,704.4133277180616,704.4133277180616,NORMAL,725.5457275496035,690.1339233398437,2022-03-10T00:00:00,2022-03-11T00:00:00,690.1339233398437,168,118341.43905663435,2398.9399355406103,-2398.9399355406103,0.0,400.17288814600073,-2799.112823686611,-2799.112823686611,400.17288814600073,-2.365285436783515,0,EXECUTED,1186465.12764636
2085,ADANIENSOL,2022-03-08T00:00:00,LONG,0.7645625819553608,2217.0,2217.0,NORMAL,2283.51,2150.49,2022-03-10T00:00:00,2022-03-14T00:00:00,2283.51,53,117501.0,3525.0300000000116,3525.0300000000116,0.0,406.972821069,3118.0571789310115,3118.0571789310115,406.972821069,2.65364310000001,0,EXECUTED,1186888.2822409712
111,ABB,2022-03-09T00:00:00,LONG,0.5460743693487496,2142.75,2142.75,NORMAL,2207.0325000000003,2078.4674999999997,2022-03-10T00:00:00,2022-03-15T00:00:00,2078.4674999999997,55,117851.25,3535.537500000014,-3535.537500000014,0.0,396.64382038875,-3932.181320388764,-3932.181320388764,396.64382038875,-3.3365631000000118,0,EXECUTED,1180173.6425386132
10252,ATGL,2022-03-10T00:00:00,LONG,0.8222761710906137,1686.1500244140625,1686.1500244140625,NORMAL,1736.7345251464844,1645.1685473632813,2022-03-11T00:00:00,2022-03-15T00:00:00,1645.1685473632813,70,118030.50170898438,2868.7033935546856,-2868.7033935546856,0.0,398.34436658619876,-3267.0477601408843,-3267.0477601408843,398.34436658619876,-2.767969052775957,0,EXECUTED,1180173.6425386132
2088,ADANIENSOL,2022-03-11T00:00:00,LONG,0.795883268076732,2307.25,2307.25,NORMAL,2376.4675,2238.0325,2022-03-14T00:00:00,2022-03-16T00:00:00,2238.0325,51,117669.75,3530.09250000001,-3530.09250000001,0.0,396.03295836225,-3926.1254583622604,-3926.1254583622604,396.03295836225,-3.336563100000009,0,EXECUTED,1176552.9815288533
4714,ADANIPOWER,2022-03-09T00:00:00,LONG,0.536501977197778,24.260000228881836,24.260000228881836,NORMAL,24.987800235748292,23.53220022201538,2022-03-11T00:00:00,2022-03-16T00:00:00,24.987800235748292,4896,118776.96112060547,3563.308833618169,3563.308833618169,0.0,411.3922004515344,3151.9166331666347,3151.9166331666347,411.3922004515344,2.653643100000004,0,EXECUTED,1176552.9815288533
