final_return,max_drawdown
1747.164850734565,-23.3193402225154
1747.164850734569,-15.530693497273726
1747.1648507345649,-20.19577226394757
1747.1648507345676,-16.99067592480206
1747.1648507345674,-17.645433827869038
1747.1648507345656,-19.649356347482584
1747.1648507345674,-14.206212672469794
1747.164850734562,-15.077429475764797
1747.1648507345683,-15.311875379660563
1747.1648507345699,-15.943392304992196
1747.1648507345649,-20.454853444991425
1747.164850734565,-16.906638510122338
1747.1648507345599,-16.89003552438973
1747.164850734567,-41.21958290406192
1747.164850734569,-38.56432126082171
1747.1648507345637,-26.840120161780824
1747.164850734561,-24.139439420394428
1747.1648507345635,-47.9647189476909
1747.1648507345637,-27.233057071471865
1747.1648507345624,-20.46225016291599
1747.1648507345626,-24.201129175112367
1747.164850734565,-24.220571426647265
1747.1648507345626,-28.6929723342575
1747.1648507345649,-15.79516439346521
1747.1648507345676,-17.7872219326585
1747.1648507345674,-10.774318517908068
1747.1648507345617,-21.14424969011424
1747.164850734563,-19.438903210246856
1747.164850734561,-15.425723253992842
1747.1648507345706,-16.36642519852568
1747.1648507345574,-35.00859798740685
1747.1648507345676,-12.286228614454267
1747.164850734562,-17.947703696780202
1747.1648507345594,-17.741875859628916
1747.164850734562,-12.829476373836451
1747.1648507345637,-24.313462588697206
1747.1648507345626,-21.872630578657358
1747.1648507345674,-12.077652575777801
1747.1648507345687,-18.563462203737494
1747.1648507345635,-44.896718861998075
1747.1648507345649,-39.5106046445736
1747.164850734563,-10.279312402580512
1747.164850734565,-15.146593127069211
1747.1648507345617,-47.0223916400358
1747.164850734562,-10.48088697444309
1747.1648507345626,-34.38664689005837
1747.164850734565,-21.740526930565178
1747.1648507345649,-18.856067361711172
1747.1648507345674,-22.997223291077972
1747.1648507345626,-22.06327402668582
1747.1648507345642,-44.83998091625173
1747.164850734558,-22.57691578765517
1747.164850734567,-42.447787910914506
1747.1648507345556,-13.156494436709215
1747.164850734569,-33.63456615329219
1747.164850734563,-11.528682164184847
1747.164850734568,-17.43461633995937
1747.1648507345594,-26.46311270819516
1747.1648507345656,-37.31199158716816
1747.1648507345687,-15.247489332076617
1747.16485073456,-24.833580522509
1747.1648507345724,-20.56421121456519
1747.1648507345599,-25.18609819253179
1747.1648507345635,-23.590876627303782
1747.1648507345617,-19.810077430167794
1747.1648507345649,-18.74995985494363
1747.1648507345612,-15.404599984373899
1747.1648507345624,-16.976899177314277
1747.1648507345594,-17.863153536104715
1747.164850734568,-21.830689317135434
1747.1648507345683,-40.32589718043255
1747.164850734567,-20.26227292837011
1747.1648507345626,-23.830054050517095
1747.164850734567,-31.185512134863952
1747.1648507345649,-42.62031473637467
1747.1648507345624,-12.76478044994028
1747.1648507345674,-26.52305208821329
1747.164850734567,-18.174452141182865
1747.1648507345683,-51.87981932873702
1747.164850734567,-16.100504997262778
1747.164850734563,-21.56959846056987
1747.1648507345642,-41.83158004305227
1747.1648507345676,-28.313996059158864
1747.1648507345656,-17.791416468778447
1747.1648507345737,-21.08318238178256
1747.1648507345676,-27.81633029045711
1747.1648507345637,-79.26278681957447
1747.1648507345715,-34.91080045443179
1747.1648507345662,-19.96702143857743
1747.1648507345626,-23.759952829665767
1747.1648507345556,-14.119012888742835
1747.1648507345624,-27.239364506869695
1747.1648507345674,-30.316413123754792
1747.1648507345606,-17.023848048879692
1747.1648507345592,-34.72508462162922
1747.1648507345687,-17.745341836505705
1747.1648507345687,-19.492228106686007
1747.1648507345637,-17.743053173434337
1747.164850734565,-15.747408382956237
1747.1648507345606,-25.354124794268056
1747.164850734567,-25.52161526900609
1747.164850734568,-19.272055561649573
1747.164850734569,-25.450763232952035
1747.1648507345694,-11.049878611090126
1747.164850734561,-31.908001245259836
1747.1648507345612,-23.521028499952397
1747.164850734567,-18.230405955429585
1747.1648507345683,-18.462071862265176
1747.1648507345637,-33.58195999448988
1747.1648507345612,-18.741173598088103
1747.1648507345612,-15.933686104964039
1747.1648507345658,-16.255000002658416
1747.1648507345662,-16.426360082798162
1747.164850734567,-20.069544465408622
1747.1648507345667,-17.435337167385065
1747.1648507345599,-23.593048999561006
1747.164850734563,-16.73164661101271
1747.1648507345626,-25.106190968344976
1747.1648507345612,-12.94261842455387
1747.1648507345674,-53.99385247112703
1747.164850734567,-24.14704349649865
1747.164850734565,-24.968125666190655
1747.164850734568,-53.816023475375786
1747.1648507345576,-21.77765808799565
1747.1648507345674,-17.263062474727555
1747.164850734567,-10.000230056170173
1747.1648507345637,-24.595779652179125
1747.1648507345637,-14.437911038695866
1747.1648507345624,-38.168685938124966
1747.1648507345642,-13.450762742936707
1747.1648507345612,-26.750368599500995
1747.164850734561,-33.905832054202655
1747.1648507345617,-28.46548533798269
1747.1648507345694,-52.959270404669645
1747.1648507345674,-12.281794369178487
1747.1648507345708,-18.767478247223917
1747.1648507345576,-24.025730311277343
1747.1648507345635,-23.078434513276008
1747.1648507345649,-24.500562646102853
1747.164850734565,-22.04563048149362
1747.164850734563,-19.108191649040506
1747.164850734563,-28.100740601977275
1747.1648507345624,-8.581424391678471
1747.1648507345662,-17.329866927860817
1747.1648507345637,-21.760276459616623
1747.1648507345624,-45.01410435033232
1747.1648507345617,-17.910188028877894
1747.164850734567,-8.392896112126259
1747.1648507345642,-13.734818341482299
1747.164850734567,-30.476162512160272
1747.1648507345658,-25.32789614782934
1747.164850734563,-19.042070632956868
1747.164850734567,-33.313979500557096
1747.1648507345624,-16.708435282719837
1747.1648507345592,-18.201842334095897
1747.1648507345637,-16.35792140277364
1747.164850734568,-21.491833812002113
1747.1648507345642,-21.955931588906576
1747.1648507345683,-31.334606592445457
1747.1648507345537,-25.631815280277593
1747.1648507345667,-16.855651081926606
1747.1648507345649,-15.666001128597776
1747.1648507345612,-14.192960997560663
1747.1648507345592,-17.756303750388895
1747.1648507345635,-15.914080647114236
1747.1648507345694,-17.366191444754048
1747.164850734558,-21.893411899280316
1747.1648507345699,-45.17971295777654
1747.1648507345642,-30.429921629028776
1747.1648507345687,-12.919584443078739
1747.1648507345656,-14.433052485450185
1747.1648507345624,-44.21560275685404
1747.1648507345667,-13.704204437062092
1747.1648507345617,-17.15950731683185
1747.164850734565,-31.956305402869862
1747.1648507345642,-15.071160859346659
1747.1648507345637,-26.98263348566716
1747.164850734565,-18.10682164957877
1747.1648507345635,-40.28666879560892
1747.16485073457,-19.007693459500256
1747.1648507345637,-19.56492032415339
1747.1648507345726,-25.25361239580285
1747.164850734563,-16.894882813093815
1747.16485073456,-23.135115738285403
1747.1648507345637,-34.637912633466144
1747.1648507345649,-31.62350346999712
1747.1648507345656,-22.13064461449884
1747.164850734568,-16.137212242813977
1747.1648507345637,-25.775225880723823
1747.1648507345642,-23.797234394799833
1747.1648507345626,-11.400530897045536
1747.1648507345592,-31.808059200335105
1747.164850734565,-27.90772961431893
1747.1648507345733,-20.233335657469773
1747.1648507345656,-36.31857880160989
1747.1648507345642,-25.08596864448385
1747.1648507345612,-20.27832191653434
1747.1648507345674,-50.47929803721468
1747.1648507345676,-11.917956990616528
1747.1648507345624,-17.285306618496485
1747.164850734556,-14.290085271612215
1747.164850734565,-11.855374709115354
1747.1648507345612,-38.32066491206897
1747.1648507345649,-41.81126721632765
1747.1648507345592,-23.21181322295279
1747.1648507345624,-55.26948748361919
1747.1648507345642,-17.676598414154473
1747.1648507345635,-42.03376523903978
1747.164850734565,-16.67221015982921
1747.1648507345662,-25.060936745495745
1747.1648507345724,-23.155220387738698
1747.1648507345612,-41.346889905510295
1747.1648507345635,-32.43220428204033
1747.164850734569,-12.804682274545492
1747.164850734565,-28.830962003503547
1747.164850734568,-14.401687522625984
1747.1648507345594,-51.04367132866145
1747.1648507345649,-13.791173470864718
1747.1648507345662,-11.725975165591123
1747.164850734574,-18.271127469229317
1747.1648507345599,-30.644705736310694
1747.1648507345674,-21.079335924579652
1747.1648507345674,-17.484862102863573
1747.164850734568,-18.255295984317616
1747.1648507345715,-10.390433925228294
1747.164850734562,-18.6370951336575
1747.164850734561,-19.48549329599937
1747.1648507345676,-13.015137394915136
1747.1648507345642,-18.86931507707185
1747.1648507345667,-38.07185765927555
1747.1648507345674,-19.641321538608082
1747.1648507345656,-14.212269286593553
1747.1648507345667,-24.18054878436481
1747.1648507345656,-45.521671705135
1747.164850734567,-11.761120802985312
1747.164850734565,-24.522650102131575
1747.164850734561,-19.601162107323955
1747.1648507345587,-24.355364535882988
1747.1648507345649,-14.603784415679238
1747.1648507345606,-14.89375535868941
1747.1648507345599,-21.589285867171377
1747.1648507345642,-8.92683306220366
1747.1648507345658,-20.498274470585375
1747.1648507345599,-12.913906745843454
1747.1648507345667,-14.094556353880014
1747.1648507345658,-59.95209350612591
1747.1648507345624,-37.52687519756075
1747.164850734569,-15.565206007175378
1747.1648507345667,-12.009941511317553
1747.1648507345626,-23.468626970445253
1747.1648507345606,-18.506585960620143
1747.1648507345676,-14.522220817837345
1747.1648507345612,-10.696803880370043
1747.1648507345612,-20.179921444739964
1747.1648507345649,-21.71884587336307
1747.1648507345656,-12.120905406025189
1747.1648507345676,-50.658721062892454
1747.1648507345592,-12.454103895638266
1747.1648507345642,-18.937521644949836
1747.164850734567,-19.383198818300855
1747.164850734567,-23.786250571002615
1747.1648507345662,-24.585883663865467
1747.1648507345708,-44.79191092885657
1747.1648507345612,-26.789260724273202
1747.16485073456,-14.75761831294173
1747.1648507345656,-18.127521480577048
1747.1648507345706,-33.951728947102175
1747.1648507345635,-14.90799397348272
1747.1648507345656,-13.978252200475666
1747.1648507345667,-13.182952246323854
1747.1648507345676,-20.110299485969673
1747.1648507345635,-15.93320268252729
1747.164850734567,-57.30073751875621
1747.164850734565,-35.097051853384734
1747.164850734565,-23.233640128752636
1747.164850734558,-30.777435747195582
1747.1648507345624,-18.387005359243254
1747.164850734563,-18.187457198399574
1747.1648507345617,-25.70345646356276
1747.1648507345674,-10.010747231162608
1747.1648507345674,-35.24525002170554
1747.1648507345687,-15.88180927481215
1747.1648507345708,-19.864073098938736
1747.164850734563,-16.3786109521167
1747.1648507345649,-17.871013971657614
1747.1648507345637,-20.51790492376679
1747.16485073457,-13.694318172568188
1747.164850734561,-12.247363666415987
1747.1648507345612,-22.52560301327152
1747.16485073456,-59.424729345897454
1747.1648507345649,-13.325554889794825
1747.1648507345499,-14.380482144532616
1747.164850734557,-14.552575562308414
1747.164850734567,-21.87845518740041
1747.1648507345624,-11.417830812185757
1747.1648507345699,-25.850428793882145
1747.1648507345592,-31.80669134138554
1747.1648507345562,-24.959026561709283
1747.1648507345687,-12.173959498015458
1747.164850734568,-16.343963731433302
1747.16485073457,-26.83276473819818
1747.1648507345606,-20.39556301518182
1747.1648507345594,-17.732928924070567
1747.1648507345635,-20.60119005694688
1747.1648507345599,-21.688695048965776
1747.1648507345658,-27.385673770100148
1747.1648507345662,-21.400409660652723
1747.1648507345587,-33.55969973767186
1747.1648507345683,-18.4168956742384
1747.164850734569,-36.60294676143703
1747.1648507345674,-32.45078295511424
1747.1648507345683,-16.67017569946659
1747.1648507345649,-19.26773268614807
1747.164850734567,-35.907482256095776
1747.164850734563,-31.184421199430783
1747.1648507345676,-28.700203076247828
1747.1648507345637,-16.80514333495226
1747.16485073456,-25.236859445006267
1747.1648507345626,-25.563980311716115
1747.1648507345649,-22.585622624933958
1747.164850734562,-18.24267355263141
1747.164850734565,-17.526501733492793
1747.164850734568,-19.45037660756358
1747.1648507345624,-23.4073307874677
1747.1648507345587,-12.46497933207093
1747.1648507345699,-40.42212520957788
1747.164850734565,-27.233510981805104
1747.1648507345649,-26.509366998711144
1747.164850734562,-20.53579201576687
1747.164850734563,-17.01153989527836
1747.1648507345606,-18.596006395101515
1747.1648507345587,-17.059376337606466
1747.1648507345585,-19.50360938685273
1747.164850734565,-29.493646289237326
1747.1648507345658,-16.034385830162044
1747.1648507345656,-21.45116208212203
1747.164850734563,-12.957774296304367
1747.1648507345624,-18.20266338044018
1747.1648507345662,-32.93463372976635
1747.1648507345624,-12.817374780381959
1747.164850734561,-17.02363707046285
1747.1648507345699,-16.17763075959029
1747.1648507345594,-16.996927184889252
1747.1648507345658,-15.451272669249578
1747.164850734568,-45.414000440805225
1747.1648507345637,-17.973628770457683
1747.1648507345626,-18.08934160152331
1747.1648507345624,-30.2280811319583
1747.164850734568,-16.142543490433596
1747.1648507345585,-14.845956904700945
1747.164850734565,-20.52210025214681
1747.1648507345594,-25.00275802162022
1747.1648507345599,-29.466755784134985
1747.1648507345626,-37.23330742425096
1747.1648507345574,-23.244223994669234
1747.1648507345674,-27.882030400355802
1747.1648507345594,-24.553839259768022
1747.1648507345683,-19.69819645984669
1747.164850734567,-21.83947189104361
1747.164850734563,-17.2852452796315
1747.1648507345642,-14.773186606555175
1747.1648507345642,-19.135811419012303
1747.16485073456,-23.538937580300846
1747.1648507345667,-13.149226794513295
1747.1648507345574,-15.679346459190512
1747.1648507345676,-31.543709150635195
1747.1648507345562,-27.29082861086675
1747.164850734563,-16.15504027584481
1747.1648507345656,-27.941611482358315
1747.1648507345617,-33.375675963323175
1747.1648507345687,-21.782246221614912
1747.1648507345649,-23.961055018010295
1747.1648507345656,-20.880559738973258
1747.164850734563,-23.81326546561587
1747.1648507345642,-35.117799214953784
1747.1648507345599,-14.271572081272252
1747.164850734561,-31.594687774905765
1747.1648507345676,-23.847663696815165
1747.1648507345649,-27.691261442798382
1747.164850734562,-25.49398032729088
1747.1648507345599,-19.292403557075694
1747.164850734558,-16.67260143597393
1747.1648507345658,-25.611472194508412
1747.1648507345656,-22.928834502640395
1747.1648507345656,-27.295773458698747
1747.16485073456,-16.263581846808524
1747.1648507345642,-30.39681300120388
1747.1648507345674,-21.052875749107077
1747.1648507345606,-22.86595302781072
1747.1648507345649,-37.85178635551787
1747.1648507345612,-14.19546550513724
1747.1648507345683,-21.262154109503594
1747.164850734567,-25.238285755034205
1747.1648507345592,-13.364566771805356
1747.1648507345562,-40.852689246503985
1747.1648507345674,-41.312455932065724
1747.164850734567,-15.886077105451232
1747.1648507345683,-11.920581872362444
1747.1648507345694,-12.425501776500889
1747.1648507345612,-15.763438441692626
1747.1648507345662,-13.847869188000653
1747.1648507345699,-14.157783186190564
1747.1648507345667,-16.844339257500796
1747.1648507345594,-17.596694116506743
1747.164850734567,-47.86542279575408
1747.164850734561,-8.946071449602696
1747.1648507345649,-16.979496788517757
1747.1648507345667,-14.530349246743917
1747.1648507345624,-26.824963588303554
1747.1648507345637,-18.91715716694648
1747.1648507345635,-34.28564772695747
1747.1648507345617,-14.245367407789947
1747.1648507345662,-37.3700355373407
1747.1648507345617,-19.800324468147476
1747.1648507345612,-21.18966193782691
1747.164850734562,-53.90752384022809
1747.164850734563,-8.77872478164791
1747.1648507345612,-34.5045261326143
1747.1648507345658,-13.135753623223179
1747.1648507345612,-28.644061000938358
1747.1648507345635,-10.740832557240475
1747.1648507345635,-12.035686080674344
1747.1648507345535,-18.19333846332366
1747.1648507345624,-55.43145969331196
1747.1648507345594,-24.54783257907647
1747.1648507345642,-27.28367731047985
1747.16485073456,-13.979245143172012
1747.1648507345624,-18.39691166564304
1747.164850734562,-21.133351837181344
1747.1648507345635,-20.154554195590357
1747.164850734568,-37.525084695048704
1747.1648507345667,-13.003791816216584
1747.1648507345649,-31.73870990969742
1747.1648507345687,-27.774238935844163
1747.164850734565,-23.73178131605107
1747.164850734565,-32.906250644834664
1747.1648507345667,-12.088506549763654
1747.1648507345635,-15.850730057609304
1747.164850734565,-34.1858638643304
1747.1648507345674,-38.35432778794323
1747.1648507345674,-12.21514060651474
1747.164850734563,-11.908849703154798
1747.1648507345667,-18.925557825789312
1747.164850734561,-22.197843934273852
1747.1648507345687,-32.08392070740968
1747.1648507345658,-17.817140557933154
1747.1648507345599,-28.353879286027954
1747.1648507345649,-30.082023591738842
1747.164850734569,-19.896037664484922
1747.1648507345649,-16.51096242871348
1747.1648507345658,-31.078229501025334
1747.1648507345635,-32.86861082938668
1747.1648507345658,-21.595785512561587
1747.1648507345637,-39.49001980762396
1747.1648507345658,-33.19441308418534
1747.1648507345708,-25.92316478501105
1747.1648507345662,-21.17860762501567
1747.1648507345724,-36.9239681338901
1747.164850734563,-29.638099905718303
1747.1648507345617,-58.6299703993961
1747.164850734568,-14.125975285490899
1747.1648507345599,-19.085386533705247
1747.1648507345626,-16.21060117623672
1747.1648507345642,-45.72247389346251
1747.1648507345658,-17.274648211986115
1747.1648507345612,-14.957060776068772
1747.1648507345699,-27.680354263279106
1747.1648507345626,-13.604626913174725
1747.1648507345574,-11.853016548701477
1747.164850734569,-16.81949907162192
1747.1648507345635,-15.304160663543295
1747.164850734565,-47.90871960529733
1747.1648507345642,-24.33598753531899
1747.1648507345674,-20.523312920509134
1747.1648507345642,-20.336445848272508
1747.1648507345667,-26.687443677065943
1747.1648507345642,-18.672705795309582
1747.1648507345635,-22.50341598910154
1747.1648507345594,-12.088554240112856
1747.1648507345635,-18.99603150306572
1747.1648507345683,-24.56735931024124
1747.1648507345687,-25.063613981710287
1747.164850734569,-13.749359651889565
1747.164850734562,-35.36117201335831
1747.1648507345599,-12.173406362170216
1747.1648507345662,-28.226155870297376
1747.1648507345599,-21.265009743557027
1747.1648507345706,-17.553489990181703
1747.1648507345637,-37.93940402185113
1747.1648507345662,-23.629347513767186
1747.1648507345649,-13.810129529508208
1747.1648507345649,-17.413089661110764
1747.1648507345624,-26.578187756201682
1747.164850734563,-22.71142662987918
1747.164850734565,-21.991544400675522
1747.1648507345612,-17.123155541313185
1747.1648507345662,-11.241713635958677
1747.1648507345592,-9.466029005906496
1747.1648507345658,-20.958359880824254
1747.1648507345662,-16.078345080584583
1747.164850734563,-19.211448376581554
1747.1648507345606,-23.63055126166021
1747.1648507345699,-21.49523387967593
1747.1648507345617,-12.982379553544938
1747.1648507345637,-14.412534233642175
1747.1648507345626,-28.319092707368853
1747.1648507345592,-21.373101304161775
1747.164850734561,-11.03335715181851
1747.1648507345642,-13.331761055256223
1747.1648507345699,-37.65905289586099
1747.1648507345676,-24.234731591025817
1747.164850734563,-24.455379316550633
1747.1648507345635,-23.006087126774336
1747.1648507345585,-15.398784897363694
1747.164850734563,-14.885684311701688
1747.1648507345733,-9.103014394310485
1747.1648507345626,-16.919478536919993
1747.1648507345624,-22.72311517654124
1747.16485073456,-26.40932460366922
1747.1648507345683,-15.614714584414873
1747.1648507345642,-34.91187108138456
1747.164850734563,-29.168630383685723
1747.164850734562,-29.828451193606597
1747.164850734563,-16.850633151527767
1747.1648507345594,-44.35380320328377
1747.1648507345626,-32.088215517121235
1747.1648507345642,-29.430022931976673
1747.164850734567,-18.03530078715659
1747.1648507345674,-35.69089738813659
1747.1648507345642,-20.87071775515794
1747.1648507345676,-16.403509662152313
1747.1648507345612,-14.206106907118526
1747.164850734568,-15.546946280502628
1747.1648507345667,-17.618902120460007
1747.1648507345637,-17.899364415363006
1747.1648507345626,-16.61339542240698
1747.1648507345626,-16.54219908384846
1747.1648507345667,-21.627092032128097
1747.164850734567,-24.347104102127552
1747.1648507345676,-9.777736479362039
1747.1648507345626,-10.320802953823543
1747.164850734561,-22.61848390118814
1747.1648507345726,-21.010176624150752
1747.1648507345649,-23.631927629242323
1747.1648507345683,-22.7047995511975
1747.1648507345649,-27.40248796401078
1747.1648507345612,-17.615523449493764
1747.1648507345626,-12.089787761062032
1747.164850734561,-18.778334607574415
1747.1648507345635,-10.973025201027923
1747.1648507345612,-15.332315765984998
1747.1648507345635,-9.392571214494243
1747.1648507345683,-12.82005353345703
1747.1648507345656,-36.80264307623592
1747.164850734562,-32.03614407033667
1747.1648507345635,-40.35049314495016
1747.164850734567,-27.092608870964398
1747.1648507345706,-30.36401995966892
1747.1648507345683,-49.77094021024014
1747.164850734565,-25.272174099726563
1747.1648507345662,-23.696160909240227
1747.1648507345687,-25.34361506150404
1747.164850734562,-29.249648497439207
1747.164850734562,-21.04308553168479
1747.1648507345585,-19.882187276643233
1747.1648507345626,-21.949568033318904
1747.164850734565,-28.681309187649596
1747.1648507345624,-29.699594193169172
1747.1648507345674,-27.127436524633914
1747.1648507345642,-22.1495547926485
1747.1648507345637,-35.44881777407979
1747.164850734562,-33.627615170345535
1747.1648507345658,-11.623783799435442
1747.1648507345612,-15.11061778965979
1747.164850734561,-22.509336213689345
1747.164850734562,-16.39082049203431
1747.1648507345662,-49.33092204205723
1747.1648507345656,-25.521678295198363
1747.1648507345587,-21.62729808380077
1747.1648507345694,-14.149783793865895
1747.1648507345724,-25.390297708819993
1747.164850734563,-21.557085853655455
1747.1648507345617,-19.89380560553768
1747.1648507345656,-13.194364036768969
1747.164850734563,-34.590192260654185
1747.1648507345624,-12.98428590384628
1747.1648507345662,-9.87402712724368
1747.1648507345642,-15.289986313759524
1747.1648507345635,-31.54029362506056
1747.164850734561,-29.77327549870091
1747.1648507345658,-23.57769284645787
1747.1648507345612,-24.933757562394966
1747.1648507345674,-37.48134266334189
1747.1648507345658,-25.49496575250771
1747.164850734563,-9.103677218197607
1747.1648507345656,-18.115820232258876
1747.1648507345662,-26.54571730058551
1747.164850734567,-35.18620889534391
1747.164850734558,-20.013611478206432
1747.1648507345656,-24.88612861755547
1747.164850734565,-10.996259389329396
1747.1648507345624,-27.82705774928427
1747.1648507345662,-16.71251610874664
1747.1648507345635,-19.572658486029447
1747.1648507345612,-40.658986784211685
1747.164850734567,-23.58007443182702
1747.164850734561,-46.902263166171046
1747.1648507345662,-16.520378726781576
1747.1648507345635,-22.552726997832906
1747.16485073457,-32.88617044443832
1747.1648507345656,-19.844924095954784
1747.1648507345667,-39.721779768289615
1747.164850734568,-21.166263600117073
1747.164850734562,-28.760785122638623
1747.1648507345667,-14.441561755616709
1747.1648507345656,-10.498043653858534
1747.1648507345637,-22.32157757420653
1747.1648507345626,-15.650729882330353
1747.164850734565,-25.083729473457474
1747.1648507345606,-50.1782753108203
1747.1648507345635,-21.783581376369078
1747.1648507345662,-19.824575015538105
1747.164850734567,-19.357085574148222
1747.1648507345637,-14.138103461846205
1747.1648507345624,-14.504126445597901
1747.1648507345624,-12.255741867757616
1747.1648507345626,-32.73083491674175
1747.1648507345694,-33.336975470532124
1747.1648507345694,-11.515686021542718
1747.1648507345626,-17.880496854183665
1747.164850734561,-27.549078661189874
1747.164850734561,-8.412080243674644
1747.1648507345667,-11.040124863929064
1747.1648507345624,-12.05696561058988
1747.1648507345635,-14.199453773102835
1747.1648507345667,-13.13268725869582
1747.1648507345637,-27.16293874752286
1747.1648507345624,-18.559257082195558
1747.1648507345656,-17.133756107869694
1747.1648507345585,-9.968658017481237
1747.164850734561,-38.04507834322083
1747.1648507345658,-24.05106387692917
1747.16485073457,-22.70567988279796
1747.164850734561,-25.995328750658626
1747.16485073456,-12.525074790428162
1747.1648507345649,-14.018289354349017
1747.1648507345658,-17.62187964054497
1747.1648507345642,-38.936121651866884
1747.164850734568,-27.154923097890872
1747.1648507345649,-19.691356366755738
1747.1648507345676,-10.278524931590981
1747.1648507345715,-12.15801357435858
1747.1648507345656,-23.822321553497023
1747.1648507345676,-20.53321363807837
1747.164850734563,-14.827682992329224
1747.1648507345687,-37.88268849335461
1747.1648507345637,-29.2538787217693
1747.1648507345642,-22.816952291645013
1747.1648507345642,-13.163378889737515
1747.1648507345676,-11.99658667161372
1747.1648507345624,-17.932612062512288
1747.1648507345737,-20.010877866686666
1747.1648507345706,-14.50331778273069
1747.164850734569,-30.964623520318117
1747.164850734568,-24.473030127586537
1747.1648507345649,-32.16137978061705
1747.1648507345667,-33.66365755103396
1747.1648507345612,-18.40305130028472
1747.1648507345642,-18.280138355775225
1747.1648507345687,-11.72527046666146
1747.16485073456,-24.24648017155047
1747.164850734562,-9.801139297400047
1747.164850734562,-24.447838300668533
1747.1648507345617,-16.852586099148446
1747.164850734573,-23.382481775474716
1747.16485073456,-13.423801877759795
1747.1648507345626,-17.358854052979723
1747.1648507345674,-20.328886841927485
1747.1648507345624,-23.45005749241386
1747.164850734567,-12.552261273110402
1747.1648507345626,-18.986645966038044
1747.1648507345674,-16.338194221928806
1747.1648507345585,-45.586945525613096
1747.1648507345674,-19.157512966209193
1747.164850734563,-22.16946713139171
1747.1648507345642,-17.054874171984842
1747.1648507345662,-26.038924742710158
1747.1648507345662,-14.657518552903998
1747.1648507345676,-25.258601834636547
1747.1648507345649,-46.76501568773177
1747.164850734573,-10.413454403407423
1747.1648507345642,-17.32281087167667
1747.1648507345606,-18.13131900971699
1747.164850734565,-12.888361536898781
1747.164850734567,-19.17736823252673
1747.1648507345612,-17.588916038720782
1747.1648507345674,-19.35020794436424
1747.1648507345556,-38.442475712703036
1747.164850734565,-15.747043377127284
1747.1648507345656,-11.855911013533113
1747.164850734568,-29.61992645701166
1747.1648507345683,-14.701199184190353
1747.1648507345612,-22.51289351254399
1747.1648507345656,-20.800156411352113
1747.1648507345587,-27.038831991136846
1747.1648507345667,-18.52428549142362
1747.164850734562,-11.827788012571343
1747.164850734562,-28.61132926975161
1747.1648507345706,-18.986653841806923
1747.164850734568,-25.93549946638572
1747.1648507345617,-13.566772881272621
1747.164850734569,-51.40971417766421
1747.1648507345606,-15.124661791181104
1747.164850734567,-30.9917897588452
1747.164850734562,-20.590664687249845
1747.1648507345676,-25.212397069028757
1747.1648507345617,-20.015171963856172
1747.1648507345637,-26.79766797434315
1747.1648507345656,-10.116087524646973
1747.1648507345576,-22.976731699902885
1747.1648507345606,-21.079644507577708
1747.16485073457,-13.0781145181427
1747.164850734567,-17.95708543020825
1747.164850734565,-14.201425225989592
1747.1648507345624,-25.924896529512615
1747.1648507345617,-31.721164021534697
1747.1648507345667,-15.731402860408494
1747.1648507345658,-21.71112037113746
1747.1648507345635,-12.78188516101753
1747.1648507345694,-18.995923303255186
1747.164850734568,-13.502844567002464
1747.1648507345662,-21.521693324104056
1747.1648507345658,-28.99874167625976
1747.1648507345687,-25.93620092954098
1747.1648507345667,-23.128209638485515
1747.1648507345649,-20.06004590594581
1747.164850734557,-22.96038418141337
1747.1648507345637,-15.120934537599767
1747.1648507345612,-16.08095565115048
1747.164850734568,-14.38967716968372
1747.1648507345606,-13.973342316166898
1747.1648507345674,-10.43185768305142
1747.1648507345658,-14.637581434389196
1747.164850734562,-18.1385768718069
1747.1648507345594,-20.74283822610279
1747.1648507345626,-21.34248462608282
1747.164850734562,-14.26497788811843
1747.1648507345656,-26.992009022422618
1747.164850734563,-22.32634574894494
1747.1648507345606,-23.309273100898213
1747.1648507345637,-28.115425592761913
1747.1648507345637,-17.27952520365776
1747.164850734567,-24.183625254689794
1747.1648507345674,-23.782833181582586
1747.1648507345662,-10.592690002032452
1747.1648507345667,-10.8384214991754
1747.1648507345637,-15.373368947333699
1747.1648507345658,-25.498669253324657
1747.1648507345642,-34.61296076875853
1747.1648507345594,-12.89307909346718
1747.164850734567,-24.330313483939598
1747.164850734567,-13.627993147186707
1747.1648507345656,-28.69340249665096
1747.1648507345649,-16.508030169580007
1747.164850734565,-17.04849093072952
1747.1648507345662,-30.202583908983982
1747.164850734563,-25.0228154638345
1747.164850734565,-18.32907392281918
1747.1648507345617,-31.613609215814332
1747.1648507345649,-40.56578397700393
1747.1648507345667,-18.52629684043123
1747.164850734567,-13.629912302752006
1747.164850734556,-12.546601316540448
1747.1648507345642,-40.02456772524192
1747.1648507345683,-12.002840172324031
1747.1648507345612,-19.528970540893273
1747.1648507345676,-16.223117278108184
1747.1648507345617,-17.299891415446833
1747.16485073456,-17.369935383789493
1747.1648507345662,-11.814253261179251
1747.164850734562,-13.955377344662281
1747.1648507345649,-53.69813938434006
1747.1648507345617,-19.58492173393656
1747.1648507345617,-27.162707817550114
1747.1648507345574,-28.31025948443165
1747.164850734561,-20.129993847154243
1747.1648507345658,-22.15247867456976
1747.1648507345637,-31.450194278241906
1747.1648507345662,-18.40676149087449
